,congruent,diffBelief,diffBeliefAbs,diffUncertainty,diffUncertaintyAbs,nDataShown,pearsonrShown,postBelief,postBeliefDistance,postUncertainty,postUncertaintyLower,postUncertaintyUpper,preBelief,preBeliefDistance,preUncerainty,preUncertaintyLower,preUncertaintyUpper,uncertaintyShown,usertoken,varindex,vars,visGroup,congruency
1457,false,1.1724063626495194,1.1724063626495194,0.07301564852432518,0.07301564852432518,10,-0.7328484405569198,-0.5640868289597885,0.16876161159713132,0.3491525886257678,-0.38951053464690455,-0.7386631232726724,0.6083195336897309,1.3411679742466507,0.27613694010144263,0.4702510636390096,0.7463880037404522,0.4269053229161772,OfojhVtj,11,"Number of religious population
racial diversity",hop,incongruent
1458,true,0.1637526485083003,0.1637526485083003,-0.6995057558925162,0.6995057558925162,10,0.8546782218544461,0.8362473514916997,0.018430870362746377,0.2581922619049162,0.7071512205392416,0.9653434824441578,1.0,0.14532177814555391,0.9576980177974324,0.042301982202567645,1,0.28087271437185923,OfojhVtj,12,"Number traffic violations
Car insurance premium",hop,congruent
1459,true,-0.17464101228791074,0.17464101228791074,-0.40472585600797917,0.40472585600797917,10,0.7315810189271053,0.9975530741092762,0.26597205518217093,0.07236693364298441,0.9276330663570156,1,0.8229120618213654,0.0913310428942602,0.4770927896509636,0.5229072103490364,1,0.7589692845266007,OfojhVtj,13,"Parental income
Children's SAT scores",hop,congruent
1460,true,-0.34557775789883705,0.34557775789883705,-0.19265591142272998,0.19265591142272998,100,0.6325692475690629,0.7101881430993382,0.07761889553027534,0.4410449119412825,0.48966568712869685,0.9307105990699793,0.36461038520050115,0.2679588623685617,0.6337008233640125,0.047759973518495036,0.6814607968825075,0.2544434502089068,OfojhVtj,14,"Proportion of residents in poverty
Crime rate",hop,congruent
1461,false,0.8271610670129379,0.8271610670129379,0.9492371116013778,0.9492371116013778,10,0.044057495981144265,0.1728389329870621,0.12878143700591782,1.5210370647281304,-0.5876795993770032,0.9333574653511272,1.0,0.9559425040188557,0.5717999531267526,0.4282000468732474,1,1.3844643099411789,OfojhVtj,15,"Years of education
Income",hop,incongruent
1462,true,-0.09422106161916877,0.09422106161916877,-0.010162908893054157,0.010162908893054157,100,-0.6254311928085067,-0.7959061976477564,0.1704750048392497,0.339859175251332,-0.6259766100220903,-0.9658357852734223,-0.8901272592669252,0.2646960664584185,0.3500220841443862,-0.6499779158556138,-1,0.2684990876373417,H0pePs16,0,"Amount of rainfall
Number of sunny days",band,congruent
1463,false,0.9353669138495713,0.9353669138495713,0.2030296344242002,0.2030296344242002,100,-0.13948149989109937,-0.13071961126848836,0.008761888622611014,0.5586843932555476,-0.4100618078962622,0.14862258535928552,0.804647302581083,0.9441288024721823,0.35565475883134745,0.6268199231654092,0.9824746819967567,0.4054205684539729,H0pePs16,1,"Annual carbon emissions
Global temperature increase",band,incongruent
1464,true,-0.11198275345527642,0.11198275345527642,-0.36561138689584505,0.36561138689584505,100,0.49416310233574445,0.39671828393414876,0.09744481840159569,0.6252074752166981,0.08411454632579995,0.709322021542498,0.28473553047887235,0.2094275718568721,0.9908188621125431,-0.21067390057739926,0.7801449615351439,0.2889170754320793,H0pePs16,2,"Avg. hours on social media
Avg. hours of sleep",band,congruent
1465,true,-0.5521394014515963,0.5521394014515963,-0.34362442647310965,0.34362442647310965,100,0.7133012266678488,0.928866133244066,0.21556490657621719,0.25547297451050865,0.7445270254894913,1,0.3767267317924696,0.33657449487537916,0.5990974009836183,0.07717803130066025,0.6762754322842786,0.19944457759792367,H0pePs16,3,"Avg. hours on social media
Depression severity",band,congruent
1466,false,0.9958459316536754,0.9958459316536754,0.18625063118049923,0.18625063118049923,10,-0.7265117719266351,-0.4632862937005926,0.2632254782260425,0.7718067730229334,-0.07738290718912572,-0.8491896802120591,0.5325596379530828,1.2590714098797178,0.5855561418424342,0.2397815670318657,0.8253377088742999,0.6683661203245719,H0pePs16,4,"College GPA
Post-college income",band,incongruent
1467,true,-0.0002613577198777306,0.0002613577198777306,0.9152269592208175,0.9152269592208175,10,-0.08202623597981472,-0.004521963833607645,0.07750427214620707,1.3097743944151348,-0.6594091610411752,0.6503652333739596,-0.004783321553485376,0.07724291442632934,0.3945474351943173,-0.20205703915064405,0.19249039604367324,1.227661146378546,H0pePs16,5,"Height
College GPA",band,congruent
1468,false,1.186471699764886,1.186471699764886,0.07930204612475644,0.07930204612475644,10,-0.24978216711770843,-0.4378578375284596,0.18807567041075116,0.5820743216519038,-0.14682067670250776,-0.7288949983544115,0.7486138622364265,0.9983960293541349,0.5027722755271473,0.4972277244728527,1,1.6902635197635547,H0pePs16,6,"Homeless population
Uninsured population",band,incongruent
1469,true,-0.3003801974236717,0.3003801974236717,0.21510687365334613,0.21510687365334613,10,0.4744942632260615,0.5957830303493321,0.12128876712327064,0.6748922730100853,0.2583368938442894,0.9332291668543746,0.2954028329256604,0.1790914303004011,0.4597853993567391,0.06551013324729071,0.5252955326040298,1.1744927951723443,H0pePs16,7,"Hours of TV watched in a month
Number of books read in a month",band,congruent
1470,false,-1.1082975121210736,1.1082975121210736,-0.470794403251686,0.470794403251686,100,0.6492472385696912,0.8760637239693387,0.2268164853996475,0.24787255206132253,0.7521274479386775,1,-0.23223378815173484,0.8814810267214261,0.7186669553130085,-0.5915672658082392,0.12709968950476935,0.27433832384816736,H0pePs16,8,"Immigrant population
Crime rate",band,incongruent
1471,false,-0.8257780354153998,0.8257780354153998,-0.42571801435999523,0.42571801435999523,100,0.6797133414140514,0.5546376792556165,0.1250756621584349,0.2423409887440029,0.4334671848836149,0.6758081736276178,-0.2711403561597833,0.9508536975738346,0.6680590031039981,-0.6051698577117823,0.0628891453922158,0.2162037842322182,H0pePs16,9,"Minimum wage
Unemployment rate",band,incongruent
1472,false,1.0059451018970569,1.0059451018970569,-0.7317385214533911,0.7317385214533911,100,-0.753394384241436,-0.8903945905718262,0.13700020633039023,0.29678680471351804,-0.703213195286482,-1,0.11555051132523064,0.8689448955666667,1.0285253261669092,-0.3987121517582239,0.6298131744086852,0.2010501153721752,H0pePs16,10,"Number of movies attended
Amount red meat eaten",band,incongruent
1473,false,1.1692438606775282,1.1692438606775282,0.8077065263857257,0.8077065263857257,10,-0.6014403966472818,-0.6383279386757521,0.03688754202847033,1.1462785895051395,-1,0.1462785895051395,0.5309159220017761,1.132356318649058,0.3385720631194138,0.3616298904420694,0.7002019535614832,1.0590821840749045,H0pePs16,11,"Number of religious population
racial diversity",band,incongruent
1474,true,-0.06158377253525904,0.06158377253525904,-0.19174724230875273,0.19174724230875273,10,0.8993460864355073,0.866231075116342,0.03311501131916528,0.21329279455816086,0.7595846778372615,0.9728774723954223,0.804647302581083,0.09469878385442432,0.4050400368669136,0.5949599631330864,1,0.29128536309127795,H0pePs16,12,"Number traffic violations
Car insurance premium",band,congruent
1475,true,1.1919000323383333,1.1919000323383333,-0.04261276618761173,0.04261276618761173,10,-0.48315826271045303,-0.6415811910842766,0.15842292837382355,0.4058272762151402,-0.4386675529767064,-0.8444948291918466,0.5503188412540567,1.0334771039645099,0.4484400424027519,0.32609882005268065,0.7745388624554326,1.1793712240859264,H0pePs16,13,"Parental income
Children's SAT scores",band,congruent
1476,true,0.12409339555286536,0.12409339555286536,-0.03952892030070276,0.03952892030070276,100,0.6473463214265268,0.6885473254097285,0.0412010039832017,0.4355796942412755,0.47075747828909087,0.9063371725303664,0.8126407209625939,0.16529439953606706,0.4751086145419783,0.5248913854580217,1,0.24622998925325523,H0pePs16,14,"Proportion of residents in poverty
Crime rate",band,congruent
1477,false,0.5205020002723526,0.5205020002723526,0.7939253853058477,0.7939253853058477,10,0.24475754244236375,0.4794979997276474,0.23474045728528364,1.0410040005447052,-0.041004000544705266,1,1.0,0.7552424575576362,0.24707861523885755,0.7529213847611425,1,1.275668459792028,H0pePs16,15,"Years of education
Income",band,incongruent
1478,true,2.0,2.0,0.0,0.0,100,0.7064894134571197,-1.0,1.7064894134571196,2.0,-1,1,1.0,0.2935105865428803,2.0,-1,1,0.19663777725376996,SBCUksb0,0,"Amount of rainfall
Number of sunny days",hop,congruent
1479,false,-1.8567656447167755,1.8567656447167755,-0.44446232164155197,0.44446232164155197,100,-0.07998442847465043,0.8567656447167755,0.936750073191426,1.4668149971753968,-0.4668149971753968,1,-1.0,0.9200155715253495,1.9112773188169487,-1,0.9112773188169487,0.3438641494585568,SBCUksb0,1,"Annual carbon emissions
Global temperature increase",hop,incongruent
1480,true,0.0,0.0,0.0,0.0,100,-0.7628474012973206,-1.0,0.23715259870267935,2.0,-1,1,-1.0,0.23715259870267935,2.0,-1,1,0.15704810083953857,SBCUksb0,2,"Avg. hours on social media
Avg. hours of sleep",hop,congruent
1481,true,0.0,0.0,0.0,0.0,100,0.6884258158573088,1.0,0.3115741841426912,2.0,-1,1,1.0,0.3115741841426912,2.0,-1,1,0.22987936311400448,SBCUksb0,3,"Avg. hours on social media
Depression severity",hop,congruent
1482,false,-1.9719421847328602,1.9719421847328602,0.0,0.0,10,0.3948941317643542,1.0,0.6051058682356458,2.0,-1,1,-0.9719421847328602,1.3668363164972144,2.0,-1,1,1.2376515771521617,SBCUksb0,4,"College GPA
Post-college income",hop,incongruent
1483,true,0.4177393483913736,0.4177393483913736,0.0,0.0,10,0.5378893397703641,0.5822606516086264,0.04437131183826226,2.0,-1,1,1.0,0.4621106602296359,2.0,-1,1,0.6031896442924938,SBCUksb0,5,"Height
College GPA",hop,congruent
1484,false,-1.7854868366667997,1.7854868366667997,0.0,0.0,10,0.22706886144681662,0.7854868366667997,0.5584179752199832,2.0,-1,1,-1.0,1.2270688614468166,2.0,-1,1,1.151569319014426,SBCUksb0,6,"Homeless population
Uninsured population",hop,incongruent
1485,true,-0.05615027344796686,0.05615027344796686,0.0,0.0,10,0.6391089845927145,1.0,0.3608910154072855,2.0,-1,1,0.9438497265520331,0.30474074195931866,2.0,-1,1,1.0636652177205999,SBCUksb0,7,"Hours of TV watched in a month
Number of books read in a month",hop,congruent
1486,false,-0.26825165757304226,0.26825165757304226,0.0,0.0,100,-0.14416685744587754,-0.7317483424269577,0.5875814849810802,2.0,-1,1,-1.0,0.8558331425541225,2.0,-1,1,0.355408293758811,SBCUksb0,8,"Immigrant population
Crime rate",hop,incongruent
1487,false,0.0,0.0,0.0,0.0,100,0.10183782803169039,-1.0,1.1018378280316905,2.0,-1,1,-1.0,1.1018378280316905,2.0,-1,1,0.43078080339637315,SBCUksb0,9,"Minimum wage
Unemployment rate",hop,incongruent
1488,false,-2.0,2.0,0.0,0.0,100,-0.06043224162964992,1.0,1.0604322416296499,2.0,-1,1,-1.0,0.9395677583703501,2.0,-1,1,0.3584837607021205,SBCUksb0,10,"Number of movies attended
Amount red meat eaten",hop,incongruent
1489,false,0.0,0.0,0.0,0.0,10,0.08500653035342685,1.0,0.9149934696465731,2.0,-1,1,1.0,0.9149934696465731,2.0,-1,1,1.1649437934116387,SBCUksb0,11,"Number of religious population
racial diversity",hop,incongruent
1490,true,-2.0,2.0,0.0,0.0,10,-0.4988473430218759,1.0,1.4988473430218758,2.0,-1,1,-1.0,0.5011526569781242,2.0,-1,1,0.8880205416624067,SBCUksb0,12,"Number traffic violations
Car insurance premium",hop,congruent
1491,true,-0.04285284838963932,0.04285284838963932,0.0,0.0,10,0.7210720441553031,1.0,0.2789279558446969,2.0,-1,1,0.9571471516103607,0.23607510745505755,2.0,-1,1,0.6245536572596859,SBCUksb0,13,"Parental income
Children's SAT scores",hop,congruent
1492,true,-0.12139866150748047,0.12139866150748047,0.0,0.0,100,-0.753110759685273,-0.8786013384925195,0.12549057880724657,2.0,-1,1,-1.0,0.24688924031472703,2.0,-1,1,0.16911782529638508,SBCUksb0,14,"Proportion of residents in poverty
Crime rate",hop,congruent
1493,false,0.0,0.0,0.0,0.0,10,-0.5578681186962902,-1.0,0.44213188130370984,2.0,-1,1,-1.0,0.44213188130370984,2.0,-1,1,0.7413312101706291,SBCUksb0,15,"Years of education
Income",hop,incongruent
1494,true,0.27983416409813494,0.27983416409813494,0.011936248608642286,0.011936248608642286,100,-0.5990019407740969,-0.5997299830087408,0.0007280422346439552,0.8005400339825184,-0.19945996601748156,-1,-0.31989581891060587,0.279106121863491,0.7886037853738761,-0.714197711597544,0.07440607377633213,0.27790770489932304,QoTDbUfz,0,"Amount of rainfall
Number of sunny days",line,congruent
1495,false,1.0610151668188466,1.0610151668188466,1.5872673324597666,1.5872673324597666,100,-0.20364561380992516,-0.20134087009234186,0.0023047437175832963,2.0,-1,1,0.8596742967265047,1.06331991053643,0.4127326675402334,0.5872673324597666,1,0.3547403239681732,QoTDbUfz,1,"Annual carbon emissions
Global temperature increase",line,incongruent
1496,true,0.13554033279730748,0.13554033279730748,0.39557928395153374,0.39557928395153374,100,-0.4736474698779294,-0.404772713439971,0.06887475643795837,1.190454573120058,-1,0.19045457312005798,-0.2692323806426635,0.20441508923526586,0.7948752891685242,-0.6666700252269255,0.1282052639415987,0.2962090992720688,QoTDbUfz,2,"Avg. hours on social media
Avg. hours of sleep",line,congruent
1497,true,0.2642695547640652,0.2642695547640652,0.5285391095281309,0.5285391095281309,100,0.5403901981437326,0.5142968610287069,0.026093337115025705,0.9714062779425865,0.028593722057413506,1,0.7785664157927721,0.2381762176490395,0.4428671684144556,0.5571328315855444,1,0.25170962115296036,QoTDbUfz,3,"Avg. hours on social media
Depression severity",line,congruent
1498,false,1.3384129901020045,1.3384129901020045,-0.27574035249601847,0.27574035249601847,10,-0.8477086017235759,-0.9013249127997753,0.05361631107619946,0.9373202864662729,-0.06267971353372714,-1,0.4370880773022292,1.284796679025805,1.2130606389622913,-0.21306063896229133,1,0.42812383427118317,QoTDbUfz,4,"College GPA
Post-college income",line,incongruent
1499,true,-0.29330560631422364,0.29330560631422364,0.29540432278909146,0.29540432278909146,10,0.5050550612515518,0.4534037089081937,0.05165135234335805,1.2394290318040877,-0.23942903180408776,1,0.16009810259397006,0.3449569586575817,0.9440247090149962,-0.311914251913528,0.6321104571014682,0.8044264132296602,QoTDbUfz,5,"Height
College GPA",line,congruent
1500,false,1.0965612798476765,1.0965612798476765,0.5409879028851963,0.5409879028851963,10,-0.315816908223551,-0.4406935809552727,0.1248766727317217,1.1186128380894547,-1,0.11861283808945466,0.6558676988924037,0.9716846071159547,0.5776249352042584,0.3670552312902746,0.944680166494533,0.9799080596191335,QoTDbUfz,6,"Homeless population
Uninsured population",line,incongruent
1501,true,-0.31351372115775655,0.31351372115775655,0.5555279795173123,0.5555279795173123,10,-0.5053047330467516,-0.5018519096832619,0.003452823363489732,0.9247967178352756,-0.039453550765624124,-0.9642502686008998,-0.8153656308410184,0.3100608977942668,0.36926873831796336,-0.6307312616820366,-1,0.9928929588518308,QoTDbUfz,7,"Hours of TV watched in a month
Number of books read in a month",line,congruent
1502,false,0.9122005498117385,0.9122005498117385,-0.5153637413371412,0.5153637413371412,100,-0.7656776821328232,-0.761573709742674,0.0041039723901491465,1.2260337166774167,-1,0.22603371667741667,0.15062684006906446,0.9163045222018876,1.741397458014558,-0.7413974580145579,1,0.16583761250025486,QoTDbUfz,8,"Immigrant population
Crime rate",line,incongruent
1503,false,0.8839360030329126,0.8839360030329126,0.06022571457174464,0.06022571457174464,100,-0.7146504933288346,-0.6474110148320593,0.06723947849677525,0.7051779703358814,-0.2948220296641186,-1,0.23652498820085333,0.9511754815296879,0.6449522557641367,-0.08595113968121493,0.5590011160829218,0.17162244141931304,QoTDbUfz,9,"Minimum wage
Unemployment rate",line,incongruent
1504,false,0.8064200707360196,0.8064200707360196,-0.6863506284706364,0.6863506284706364,100,-0.7369756095535211,-0.7867688824305326,0.04979327287701141,0.8665402354275487,-0.1334597645724513,-1,0.019651188305487066,0.7566267978590082,1.552890863898185,-0.7567942436436055,0.7960966202545796,0.16880733561693817,QoTDbUfz,10,"Number of movies attended
Amount red meat eaten",line,incongruent
1505,false,-1.4717327153454702,1.4717327153454702,0.04264793780288456,0.04264793780288456,10,0.6450735345926106,0.8423057559269902,0.19723222133437956,0.4990174734872117,0.5009825265127883,1,-0.62942695941848,1.2745004940110907,0.45636953568432714,-0.40124219157631646,-0.8576117272606436,0.6406149674102057,QoTDbUfz,11,"Number of religious population
racial diversity",line,incongruent
1506,true,-0.6227992749253972,0.6227992749253972,0.240237836356481,0.240237836356481,10,0.7652993693205065,0.7839493886737914,0.01865001935328492,0.9156670529148179,0.08433294708518213,1,0.16115011374839416,0.6041492555721123,0.6754292165583369,-0.17656449453077427,0.4988647220275626,0.3988711980419267,QoTDbUfz,12,"Number traffic violations
Car insurance premium",line,congruent
1507,true,-0.028713135830201075,0.028713135830201075,0.20520843743076056,0.20520843743076056,10,0.3726301808241868,0.2405328781260061,0.1320973026981807,1.6295902038039636,-0.6295902038039636,1,0.21181974229580502,0.16081043852838178,1.424381766373203,-0.5003711408907967,0.9240106254824063,1.487841564926722,QoTDbUfz,13,"Parental income
Children's SAT scores",line,congruent
1508,true,-0.38470425693777277,0.38470425693777277,-0.2740418142758434,0.2740418142758434,100,0.761999997495825,0.8755867221906872,0.1135867246948622,0.8534466598425712,0.14655334015742882,1,0.49088246525291446,0.2711175322429106,1.1274884741184146,-0.12748847411841457,1,0.1512238277878286,QoTDbUfz,14,"Proportion of residents in poverty
Crime rate",line,congruent
1509,false,0.9271731532797016,0.9271731532797016,0.2561963821583564,0.2561963821583564,10,-0.6959119313839482,-0.75227353856742,0.05636160718347172,0.4954529228651603,-0.5045470771348397,-1,0.17489961471228166,0.8708115460962299,0.2392565407068039,0.055271344358879704,0.2945278850656836,0.669963998943552,QoTDbUfz,15,"Years of education
Income",line,incongruent
1553,true,0.04969330273683825,0.04969330273683825,0.09938660547367628,0.09938660547367628,100,0.41301706753330075,0.6901322860069272,0.27711521847362647,0.6197354279861453,0.38026457201385466,1,0.7398255887437655,0.3268085212104647,0.5203488225124691,0.47965117748753094,1,0.3234579551987317,iE1fkyde,0,"Amount of rainfall
Number of sunny days",band,congruent
1554,false,0.8404074188771309,0.8404074188771309,-0.0011852859032512875,0.0011852859032512875,100,-0.5562839845366772,-0.3475775260611329,0.20870645847554425,0.3126481851930598,-0.191253433464603,-0.5039016186576628,0.492829892815998,1.0491138773526751,0.3138334710963111,0.33591315726784243,0.6497466283641535,0.27127147068144203,iE1fkyde,1,"Annual carbon emissions
Global temperature increase",band,incongruent
1555,true,-0.08184660724341808,0.08184660724341808,-0.11134576531568552,0.11134576531568552,100,-0.7940377535198297,-0.9181533927565819,0.12411563923675217,0.3833550859734949,-0.6166449140265051,-1,-1.0,0.20596224648017025,0.4947008512891804,-0.5052991487108196,-1,0.14494451527125196,iE1fkyde,2,"Avg. hours on social media
Avg. hours of sleep",band,congruent
1556,true,0.2700637441912117,0.2700637441912117,-0.34243214474640116,0.34243214474640116,100,0.7750549011987306,0.7299362558087883,0.04511864538994226,0.3753927043071119,0.5422399036552323,0.9176326079623442,1.0,0.22494509880126945,0.7178248490535131,0.28217515094648693,1,0.1529306296911942,iE1fkyde,3,"Avg. hours on social media
Depression severity",band,congruent
1557,false,1.0130817274205886,1.0130817274205886,-0.16066032613641706,0.16066032613641706,10,-0.7733963522543217,-0.900467011714511,0.12707065946018936,0.319207555664333,-0.680792444335667,-1,0.1126147157060775,0.8860110679603992,0.4798678818007501,-0.12731922519429745,0.3525486566064526,0.5068292073165164,iE1fkyde,4,"College GPA
Post-college income",band,incongruent
1558,true,0.4189024761356967,0.4189024761356967,0.8749117154939667,0.8749117154939667,10,-0.6456914232260781,-0.5933027374010451,0.05238868582503298,1.2364956544983368,-1,0.23649565449833676,-0.1744002612653484,0.4712911619607297,0.36158393900437,-0.3551922307675335,0.006391708236836546,0.9799115112118583,iE1fkyde,5,"Height
College GPA",band,congruent
1559,false,0.9926952116999304,0.9926952116999304,0.13287504960788854,0.13287504960788854,10,0.02523987631566978,0.007304788300069642,0.017935088015600138,1.081327285326366,-0.5333588543631134,0.5479684309632527,1.0,0.9747601236843302,0.9484522357184775,0.05154776428152252,1,1.528681389484644,iE1fkyde,6,"Homeless population
Uninsured population",band,incongruent
1560,true,-0.16803144133995662,0.16803144133995662,0.36002545486288384,0.36002545486288384,10,-0.6951187222534027,-0.8319685586600434,0.13684983640664072,0.5166111799200035,-0.48338882007999656,-1,-1.0,0.30488127774659735,0.15658572505711965,-0.8434142749428803,-1,0.5898605484197658,iE1fkyde,7,"Hours of TV watched in a month
Number of books read in a month",band,congruent
1561,false,0.7911969727240886,0.7911969727240886,0.6685735853828785,0.6685735853828785,100,0.07606808069598676,0.20880302727591138,0.13273494657992463,0.7072853150558733,-0.1448396302520254,0.5624456848038479,1.0,0.9239319193040132,0.038711729672994855,0.9612882703270051,1,0.3954723132757152,iE1fkyde,8,"Immigrant population
Crime rate",band,incongruent
1562,false,0.601063904970895,0.601063904970895,-0.5119706652548397,0.5119706652548397,100,-0.7170720596792299,-0.2777583740771577,0.43931368560207223,0.8414182729576856,-0.6984675105560005,0.14295076240168503,0.32330553089373737,1.0403775905729673,1.3533889382125253,-0.3533889382125253,1,0.17450942163454786,iE1fkyde,9,"Minimum wage
Unemployment rate",band,incongruent
1563,false,1.0532997894790952,1.0532997894790952,-1.3701254491941206,1.3701254491941206,100,-0.6507842431235842,-0.7534416869902782,0.10265744386669406,0.34752163640748934,-0.5796808687865336,-0.9272025051940229,0.29985810248881695,0.9506423456124011,1.71764708560161,-0.71764708560161,1,0.18527400805798266,iE1fkyde,10,"Number of movies attended
Amount red meat eaten",band,incongruent
1564,false,-1.1063832600171035,1.1063832600171035,0.6184564077132393,0.6184564077132393,10,0.10759772767884235,0.10638326001710352,0.0012144676617388273,0.9758424256166778,-0.3815379527912354,0.5943044728254423,-1.0,1.1075977276788422,0.3573860179034385,-0.6426139820965615,-1,1.328770416268652,iE1fkyde,11,"Number of religious population
racial diversity",band,incongruent
1565,true,0.3802735645172486,0.3802735645172486,0.5238991950126901,0.5238991950126901,10,0.8598816873458507,0.6197264354827514,0.24015525186309927,0.5238991950126901,0.35777683797640636,0.8816760329890965,1.0,0.1401183126541493,0.0,1,1,0.3889036345460868,iE1fkyde,12,"Number traffic violations
Car insurance premium",band,congruent
1566,true,-0.2118755528011096,0.2118755528011096,-0.30500458172078826,0.30500458172078826,10,0.7388401961410637,0.6142688828350478,0.1245713133060159,0.7714622343299047,0.22853776567009532,1,0.4023933300339382,0.3364468661071255,1.076466816050693,-0.1358400779914084,0.9406267380592845,0.8339573202979702,iE1fkyde,13,"Parental income
Children's SAT scores",band,congruent
1567,true,0.1323759581447903,0.1323759581447903,-0.006289288309350827,0.006289288309350827,100,0.4834748314982433,0.46128308316127686,0.02219174833696641,0.48008517157195696,0.22124049737529838,0.7013256689472553,0.5936590413060672,0.1101842098078239,0.4863744598813078,0.3504718113654133,0.8368462712467211,0.25620329903355243,iE1fkyde,14,"Proportion of residents in poverty
Crime rate",band,congruent
1568,false,1.0210934819378459,1.0210934819378459,0.09015705389455841,0.09015705389455841,10,-0.33822721418331136,-0.3420224194911063,0.0037952053077949244,0.7320149290010793,-0.7080298839916459,0.023985045009433437,0.6790710624467395,1.017298276630051,0.6418578751065209,0.3581421248934791,1,1.0144067820214058,iE1fkyde,15,"Years of education
Income",band,incongruent
1569,true,-0.057345316379518785,0.057345316379518785,0.016499061822783823,0.016499061822783823,100,0.540080966684871,1.0,0.45991903331512896,0.2877275617806947,0.7122724382193053,1,0.9426546836204812,0.40257371693561017,0.2712284999579109,0.7287715000420891,1,0.3198951219771099,y6qtTL3H,0,"Amount of rainfall
Number of sunny days",hop,congruent
1570,false,1.308504652519637,1.308504652519637,0.24419334411399962,0.24419334411399962,100,-0.418087927939898,-0.6698306418271487,0.25174271388725067,0.7790949746867999,-0.22090502531320017,-1,0.6386740106924884,1.0567619386323863,0.5349016305728003,0.3712231954060883,0.9061248259788885,0.30257249563861427,y6qtTL3H,1,"Annual carbon emissions
Global temperature increase",hop,incongruent
1571,true,0.2749237851309292,0.2749237851309292,-0.43097338871583846,0.43097338871583846,100,-0.4169038495032109,-0.5090687207916751,0.09216487128846418,0.6949188089945715,-0.1616093162943893,-0.8565281252889607,-0.2341449356607459,0.182758913842465,1.12589219771041,-0.7970910345159508,0.3288011631944592,0.2834970982580384,y6qtTL3H,2,"Avg. hours on social media
Avg. hours of sleep",hop,congruent
1572,true,-0.10624111282934345,0.10624111282934345,0.5911254062413542,0.5911254062413542,100,0.5877818481183077,0.44468944529226895,0.14309240282603874,1.0953222372148466,-0.10297167331515439,0.9923505638996921,0.3384483324629255,0.2493335156553822,0.5041968309734923,0.08634991697617922,0.5905467479496715,0.2400636546633519,y6qtTL3H,3,"Avg. hours on social media
Depression severity",hop,congruent
1573,false,1.0584755793589562,1.0584755793589562,-0.40316127482714115,0.40316127482714115,10,-0.779579561579724,-0.6268162022393358,0.1527633593403882,0.733519970933618,-0.2600562167725267,-0.9935761877061446,0.43165937711962044,1.2112389386993443,1.1366812457607591,-0.13668124576075918,1,0.6873271166178391,y6qtTL3H,4,"College GPA
Post-college income",hop,incongruent
1574,true,0.6398981714625953,0.6398981714625953,-1.226343230084145,1.226343230084145,10,-0.7346608049118147,-0.6452492911820027,0.08941151372981204,0.773656769915855,-0.22634323008414498,-1,-0.005351119719407327,0.7293096851924075,2.0,-1,1,0.6945710780932758,y6qtTL3H,5,"Height
College GPA",hop,congruent
1575,false,0.4210001924566067,0.4210001924566067,0.5685626961041452,0.5685626961041452,10,0.2637860527790123,0.2139199782317891,0.049866074547223194,1.5721600435364218,-0.5721600435364218,1,0.6349201706883958,0.3711341179093835,1.0035973474322766,-0.0035973474322765764,1,1.3286982481138685,y6qtTL3H,6,"Homeless population
Uninsured population",hop,incongruent
1576,true,-0.11471223993775276,0.11471223993775276,1.0602842452497714,1.0602842452497714,10,-0.3276142154715648,-0.08062587610142108,0.2469883393701437,2.0,-1,1,-0.19533811603917384,0.13227609943239094,0.9397157547502286,-0.6651959934142881,0.27451976133594047,1.2744234002798565,y6qtTL3H,7,"Hours of TV watched in a month
Number of books read in a month",hop,congruent
1577,false,1.025899910693723,1.025899910693723,-0.4575188887659223,0.4575188887659223,100,-0.816129779510849,-0.9173892975801576,0.10125951806930866,0.21705291164152474,-0.7829470883584753,-1,0.10851061311356536,0.9246403926244143,0.674571800407447,-0.2287752870901581,0.445796513317289,0.13317914805495734,y6qtTL3H,8,"Immigrant population
Crime rate",hop,incongruent
1578,false,-1.2079536304937815,1.2079536304937815,0.21945605082544084,0.21945605082544084,100,0.6220386562462972,0.7020976046471314,0.08005894840083427,0.876323258775656,0.12367674122434402,1,-0.50585602584665,1.1278946820929472,0.6568672079502151,-0.17742242187154234,-0.8342896298217575,0.24107961259913357,y6qtTL3H,9,"Minimum wage
Unemployment rate",hop,incongruent
1579,false,-0.8002676154366086,0.8002676154366086,-1.46411876349514,1.46411876349514,100,0.8087162353880466,0.7934200065949035,0.015296228793143074,0.53588123650486,0.46411876349514003,1,-0.006847608841705155,0.8155638442297517,2.0,-1,1,0.1556162557072056,y6qtTL3H,10,"Number of movies attended
Amount red meat eaten",hop,incongruent
1580,false,-1.2216012819406912,1.2216012819406912,-1.6493812923804094,1.6493812923804094,10,0.8215237210756623,1.0,0.1784762789243377,0.3506187076195906,0.6493812923804094,1,-0.22160128194069117,1.0431250030163535,2.0,-1,1,0.6369124619040485,y6qtTL3H,11,"Number of religious population
racial diversity",hop,incongruent
1581,true,0.1254051167025252,0.1254051167025252,-0.25264408450445264,0.25264408450445264,10,0.8912583270927937,0.8745948832974748,0.016663443795318922,0.23414828029374468,0.7575207431506026,0.9916690234443473,1.0,0.10874167290720627,0.4867923647981973,0.5132076352018027,1,0.34427690421435375,y6qtTL3H,12,"Number traffic violations
Car insurance premium",hop,congruent
